full_name,party,state,chamber,bioguide_id,photo_url,district,office_phone,office_address,district_offices,committees,reject_aipac_commitment,reject_aipac_link,first_year_in_office,official_website,birth_year,age,years_in_office,in_office,119.H.Amdt.55 — Blocking weapons to Israel Amendment,H.Con.Res.38 — Iran War Powers Resolution (Preferred),H.Con.Res.40 — Iran War Powers Resolution,H.R.1422 — Enhanced Iran Sanctions Act,H.R.1576 — Alien Land Law House Bill,H.R.23 — Sanctions Against ICC,H.R.2619 — Travel to Iran Ban,H.R.3565 — Block the Bombs Act,H.R.630 — Neighbors Not Enemies Act,H.R.924 — NO BAN Act,H.Res.166 — MEK Bill,S.193 — Neighbors Not Enemies Act,S.197 — Alien Land Law Senate Bill,S.2087 — No War Against Iran Act,S.2555 — Student Visa Integrity Act,S.398 — NO BAN Act,S.5 — Laken Riley Act,S.556 — Enhanced Iran Sanctions Act,S.J.Res.104 — Iran War Powers Resolution 2026,S.J.Res.118 — Iran War Powers Resolution,S.J.Res.123 — Iran War Powers Resolution,S.J.Res.138 — Joint Resolution of Disapproval to Block Military Sale to Israel,S.J.Res.26 — Blocking Weapons to Israel (JRD 1),S.J.Res.32 — Joint Resolution of Disapproval to Block Military Sale to Israel,S.J.Res.33 — Blocking Weapons to Israel (JRD 2),S.J.Res.34 — Blocking Weapons to Israel (JRD 3),S.J.Res.41 — Blocking Weapons to Israel (JRD 4),S.J.Res.59 — Iran War Powers Resolution 2025,H.Con.Res.38 — Iran War Powers Resolution (Preferred)_cosponsor,H.Con.Res.40 — Iran War Powers Resolution_cosponsor,H.R.1422 — Enhanced Iran Sanctions Act_cosponsor,H.R.1576 — Alien Land Law House Bill_cosponsor,H.R.23 — Sanctions Against ICC_cosponsor,H.R.2619 — Travel to Iran Ban_cosponsor,H.R.3565 — Block the Bombs Act_cosponsor,H.R.630 — Neighbors Not Enemies Act_cosponsor,H.R.924 — NO BAN Act_cosponsor,H.Res.166 — MEK Bill_cosponsor,S.193 — Neighbors Not Enemies Act_cosponsor,S.197 — Alien Land Law Senate Bill_cosponsor,S.2087 — No War Against Iran Act_cosponsor,S.398 — NO BAN Act_cosponsor,S.5 — Laken Riley Act_cosponsor,S.556 — Enhanced Iran Sanctions Act_cosponsor,S.J.Res.104 — Iran War Powers Resolution 2026_cosponsor,S.J.Res.118 — Iran War Powers Resolution_cosponsor,S.J.Res.123 — Iran War Powers Resolution_cosponsor,S.J.Res.138 — Joint Resolution of Disapproval to Block Military Sale to Israel_cosponsor,S.J.Res.32 — Joint Resolution of Disapproval to Block Military Sale to Israel_cosponsor,S.J.Res.34 — Blocking Weapons to Israel (JRD 3)_cosponsor,S.J.Res.41 — Blocking Weapons to Israel (JRD 4)_cosponsor,119.H.Amdt.55 — Blocking weapons to Israel Amendment_absent,H.Con.Res.38 — Iran War Powers Resolution (Preferred)_absent,H.Con.Res.40 — Iran War Powers Resolution_absent,H.R.1422 — Enhanced Iran Sanctions Act_absent,H.R.1576 — Alien Land Law House Bill_absent,H.R.23 — Sanctions Against ICC_absent,H.R.2619 — Travel to Iran Ban_absent,H.R.3565 — Block the Bombs Act_absent,H.R.630 — Neighbors Not Enemies Act_absent,H.R.924 — NO BAN Act_absent,H.Res.166 — MEK Bill_absent,S.193 — Neighbors Not Enemies Act_absent,S.197 — Alien Land Law Senate Bill_absent,S.2087 — No War Against Iran Act_absent,S.398 — NO BAN Act_absent,S.5 — Laken Riley Act_absent,S.556 — Enhanced Iran Sanctions Act_absent,S.J.Res.104 — Iran War Powers Resolution 2026_absent,S.J.Res.118 — Iran War Powers Resolution_absent,S.J.Res.123 — Iran War Powers Resolution_absent,S.J.Res.138 — Joint Resolution of Disapproval to Block Military Sale to Israel_absent,S.J.Res.26 — Blocking Weapons to Israel (JRD 1)_absent,S.J.Res.32 — Joint Resolution of Disapproval to Block Military Sale to Israel_absent,S.J.Res.33 — Blocking Weapons to Israel (JRD 2)_absent,S.J.Res.34 — Blocking Weapons to Israel (JRD 3)_absent,S.J.Res.41 — Blocking Weapons to Israel (JRD 4)_absent,S.J.Res.59 — Iran War Powers Resolution 2025_absent,119.H.Amdt.55 — Blocking weapons to Israel Amendment_present,H.Con.Res.38 — Iran War Powers Resolution (Preferred)_present,H.Con.Res.40 — Iran War Powers Resolution_present,H.R.1422 — Enhanced Iran Sanctions Act_present,H.R.1576 — Alien Land Law House Bill_present,H.R.23 — Sanctions Against ICC_present,H.R.2619 — Travel to Iran Ban_present,H.R.3565 — Block the Bombs Act_present,H.R.630 — Neighbors Not Enemies Act_present,H.R.924 — NO BAN Act_present,H.Res.166 — MEK Bill_present,S.193 — Neighbors Not Enemies Act_present,S.197 — Alien Land Law Senate Bill_present,S.2087 — No War Against Iran Act_present,S.398 — NO BAN Act_present,S.5 — Laken Riley Act_present,S.556 — Enhanced Iran Sanctions Act_present,S.J.Res.104 — Iran War Powers Resolution 2026_present,S.J.Res.118 — Iran War Powers Resolution_present,S.J.Res.123 — Iran War Powers Resolution_present,S.J.Res.138 — Joint Resolution of Disapproval to Block Military Sale to Israel_present,S.J.Res.26 — Blocking Weapons to Israel (JRD 1)_present,S.J.Res.32 — Joint Resolution of Disapproval to Block Military Sale to Israel_present,S.J.Res.33 — Blocking Weapons to Israel (JRD 2)_present,S.J.Res.34 — Blocking Weapons to Israel (JRD 3)_present,S.J.Res.41 — Blocking Weapons to Israel (JRD 4)_present,S.J.Res.59 — Iran War Powers Resolution 2025_present,119.H.Amdt.55 — Blocking weapons to Israel Amendment_not_in_office,H.Con.Res.38 — Iran War Powers Resolution (Preferred)_not_in_office,H.Con.Res.40 — Iran War Powers Resolution_not_in_office,H.R.23 — Sanctions Against ICC_not_in_office,S.5 — Laken Riley Act_not_in_office,S.J.Res.104 — Iran War Powers Resolution 2026_not_in_office,S.J.Res.118 — Iran War Powers Resolution_not_in_office,S.J.Res.26 — Blocking Weapons to Israel (JRD 1)_not_in_office,S.J.Res.33 — Blocking Weapons to Israel (JRD 2)_not_in_office,S.J.Res.34 — Blocking Weapons to Israel (JRD 3)_not_in_office,S.J.Res.41 — Blocking Weapons to Israel (JRD 4)_not_in_office,S.J.Res.59 — Iran War Powers Resolution 2025_not_in_office,H.R.1800 — Solidify Iran Sanctions Act,S.1889 — Solidify Iran Sanctions Act,H.R.4281 — Bunker Buster Act,H.Res.521 — Supporting Israel war on Iran,H.R.3326 — Persian Gulf Act,H.R.1800 — Solidify Iran Sanctions Act_cosponsor,S.1889 — Solidify Iran Sanctions Act_cosponsor,H.R.4281 — Bunker Buster Act_cosponsor,H.Res.521 — Supporting Israel war on Iran_cosponsor,H.R.3326 — Persian Gulf Act_cosponsor,H_R_2619_Travel_to_Iran_Amendment,Total,Max_Possible,Percent,Grade,Total_Civil_Rights_Immigration,Max_Possible_Civil_Rights_Immigration,Percent_Civil_Rights_Immigration,Grade_Civil_Rights_Immigration,Total_Iran,Max_Possible_Iran,Percent_Iran,Grade_Iran,Total_Israel_Gaza,Max_Possible_Israel_Gaza,Percent_Israel_Gaza,Grade_Israel_Gaza,iran_war_powers_position,iran_war_powers_quote,iran_war_powers_quote_link,iran_war_powers_quote_position
"Fischer, Deb",Republican,Nebraska,SENATE,F000463,https://www.congress.gov/img/member/669ec7925d19788d1f2034a1_200.jpg,,(202) 224-6551,"448 Russell Senate Office Building  Washington, DC 20510, Washington, DC, 20510",,,,,2013,https://www.fischer.senate.gov,1951,75,13,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,7.0,67.0,0.1044776119402985,F,2.0,12.0,0.16666666666666666,F,5.0,35.0,0.14285714285714285,F,0.0,20.0,0.0,F,likely_oppose,,,
"Fetterman, John",Democratic,Pennsylvania,SENATE,F000479,https://www.congress.gov/img/member/f000479_200.jpg,,(202) 224-4254,"142 Russell Senate Office Building  Washington, DC 20510, Washington, DC, 20510",,,,,2023,https://www.fetterman.senate.gov/,1969,57,3,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,2.0,67.0,0.029850746268656716,F,2.0,12.0,0.16666666666666666,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Ernst, Joni",Republican,Iowa,SENATE,E000295,https://www.congress.gov/img/member/e000295_200.jpg,,(202) 224-3254,"260 Russell Senate Office Building  Washington, DC 20510, Washington, DC, 20510",,,,,2015,https://www.ernst.senate.gov,1970,56,11,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,7.0,67.0,0.1044776119402985,F,2.0,12.0,0.16666666666666666,F,5.0,35.0,0.14285714285714285,F,0.0,20.0,0.0,F,likely_oppose,,,
"Durbin, Richard J.",Democratic,Illinois,SENATE,D000563,https://www.congress.gov/img/member/d000563_200.jpg,,(202) 224-2152,"711 Hart Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,1983,https://www.durbin.senate.gov,1944,82,43,1,,,,,,4.0,,,,,,2.0,1.0,0.0,1.0,4.0,4.0,5.0,7.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,,,,,0,,,,,,1.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,66.0,67.0,0.9850746268656716,A+,12.0,12.0,1.0,A+,34.0,35.0,0.9714285714285714,A+,20.0,20.0,1.0,A+,support,,,
"Duckworth, Tammy",Democratic,Illinois,SENATE,D000622,https://www.congress.gov/img/member/d000622_200.jpg,,(202) 224-2854,"524 Hart Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,2013,https://www.duckworth.senate.gov,1968,58,13,1,,,,,,4.0,,,,,,2.0,1.0,0.0,1.0,4.0,4.0,5.0,7.0,2.0,3.0,4.0,0.0,4.0,0.0,4.0,4.0,10.0,,,,,0,,,,,,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,59.0,68.0,0.8676470588235294,A,12.0,12.0,1.0,A+,35.0,36.0,0.9722222222222222,A+,12.0,20.0,0.6,B-,support,,,
"Daines, Steve",Republican,Montana,SENATE,D000618,https://www.congress.gov/img/member/d000618_200.jpg,,(202) 224-2651,"320 Hart Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,2013,https://www.daines.senate.gov,1962,64,13,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,2.0,67.0,0.029850746268656716,F,2.0,12.0,0.16666666666666666,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Curtis, John R.",Republican,Utah,SENATE,C001114,https://www.congress.gov/img/member/1b9d1007d6895a37da28a67cd8149803_200.jpg,,(202) 224-5251,"502 Hart Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,2017,https://www.curtis.senate.gov/,1960,66,9,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,2.0,67.0,0.029850746268656716,F,2.0,12.0,0.16666666666666666,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Cruz, Ted",Republican,Texas,SENATE,C001098,https://www.congress.gov/img/member/c001098_200.jpg,,(202) 224-5922,"167 Russell Senate Office Building  Washington, DC 20510, Washington, DC, 20510",,,,,2013,https://www.cruz.senate.gov,1970,56,13,1,,,,,,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,1.0,68.0,0.014705882352941176,F,1.0,13.0,0.07692307692307693,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Crapo, Mike",Republican,Idaho,SENATE,C000880,https://www.congress.gov/img/member/c000880_200.jpg,,(202) 224-6142,"239 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,1993,https://www.crapo.senate.gov,1951,75,33,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,2.0,67.0,0.029850746268656716,F,2.0,12.0,0.16666666666666666,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Cramer, Kevin",Republican,North Dakota,SENATE,C001096,https://www.congress.gov/img/member/c001096_200.jpg,,(202) 224-2043,"313 Hart Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,2013,https://www.cramer.senate.gov,1961,65,13,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,2.0,67.0,0.029850746268656716,F,2.0,12.0,0.16666666666666666,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Cotton, Tom",Republican,Arkansas,SENATE,C001095,https://www.congress.gov/img/member/c001095_200.jpg,,(202) 224-2353,"326 Russell Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,2013,https://www.cotton.senate.gov,1977,49,13,1,,,,,,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,1.0,70.0,0.014285714285714285,F,1.0,15.0,0.06666666666666667,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Cortez Masto, Catherine",Democratic,Nevada,SENATE,C001113,https://www.congress.gov/img/member/c001113_200.jpg,,(202) 224-3542,"309 Hart Senate Office Building  Washington, DC 20510, Washington, DC, 20510",,,,,2017,https://www.cortezmasto.senate.gov,1964,62,9,1,,,,,,4.0,,,,,,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,0,,,,,,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,29.0,67.0,0.43283582089552236,C-,6.0,12.0,0.5,C,19.0,35.0,0.5428571428571428,C,4.0,20.0,0.2,D,support,,,
"Cornyn, John",Republican,Texas,SENATE,C001056,https://www.congress.gov/img/member/c001056_200.jpg,,(202) 224-2934,"517 Hart Senate Office Building  Washington, DC 20510, Washington, DC, 20510",,,,,2002,https://www.cornyn.senate.gov/,1952,74,24,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,2.0,67.0,0.029850746268656716,F,2.0,12.0,0.16666666666666666,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Coons, Christopher A.",Democratic,Delaware,SENATE,C001088,https://www.congress.gov/img/member/c001088_200.jpg,,(202) 224-5042,"218 Russell Senate Office Building  Washington, DC 20510, Washington, DC, 20510",,,,,2010,https://www.coons.senate.gov/,1963,63,16,1,,,,,,4.0,,,,,,0.0,1.0,0.0,1.0,5.0,4.0,5.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,41.0,64.0,0.640625,B-,11.0,13.0,0.8461538461538461,A-,26.0,35.0,0.7428571428571429,B,4.0,16.0,0.25,D,support,,,
"Collins, Susan M.",Republican,Maine,SENATE,C001035,https://www.congress.gov/img/member/c001035_200.jpg,,(202) 224-2523,"413 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC, 20510",,,,,1997,https://www.collins.senate.gov,1952,74,29,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,2.0,67.0,0.029850746268656716,F,2.0,12.0,0.16666666666666666,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Cassidy, Bill",Republican,Louisiana,SENATE,C001075,https://www.congress.gov/img/member/c001075_200.jpg,,(202) 224-5824,"455 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,2009,https://www.cassidy.senate.gov,1957,69,17,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,2.0,67.0,0.029850746268656716,F,2.0,12.0,0.16666666666666666,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Capito, Shelley Moore",Republican,West Virginia,SENATE,C001047,https://www.congress.gov/img/member/c001047_200.jpg,,(202) 224-6472,"170 Russell Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,2001,https://www.capito.senate.gov,1953,73,25,1,,,,,,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,2.0,67.0,0.029850746268656716,F,2.0,12.0,0.16666666666666666,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Cantwell, Maria",Democratic,Washington,SENATE,C000127,https://www.congress.gov/img/member/c000127_200.jpg,,(202) 224-3441,"511 Hart Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,1993,https://www.cantwell.senate.gov,1958,68,33,1,,,,,,4.0,,,,,,0.0,1.0,0.0,1.0,4.0,4.0,0.0,7.0,2.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,10.0,,,,,0,,,,,,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,43.0,67.0,0.6417910447761194,B-,10.0,12.0,0.8333333333333334,A-,29.0,35.0,0.8285714285714286,A-,4.0,20.0,0.2,D,support,,,
"Budd, Ted",Republican,North Carolina,SENATE,B001305,https://www.congress.gov/img/member/b001305_200.jpg,,(202) 224-3154,"354 Russell Senate Office Building  Washington, DC 20510, Washington, DC, 20515",,,,,2017,https://www.budd.senate.gov/,1971,55,9,1,,,,,,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,1.0,70.0,0.014285714285714285,F,1.0,15.0,0.06666666666666667,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
"Britt, Katie Boyd",Republican,Alabama,SENATE,B001319,https://www.congress.gov/img/member/b001319_200.jpg,,(202) 224-5744,"416 Russell Senate Office Building  Washington, DC 20510, Washington, DC, 20510",,,,,2023,https://www.britt.senate.gov/,1982,44,3,1,,,,,,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,,,,,,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,1.0,71.0,0.014084507042253521,F,1.0,16.0,0.0625,F,0.0,35.0,0.0,F,0.0,20.0,0.0,F,likely_oppose,,,
